"","Nome","upp","Complexo","OBJECTID_1","OBJECTID","Codfavela","Cod_Comple","Flag_Ativa","Data_Cadas","Data_saida","Data_Alter","Pop_SABREN","Dom_SABREN","Fonte","Bairro_","RP","RA","AP","Porte","Shape_ST_1","Shape_ST_2","ShapeSTAre","ShapeSTLen","data_ocupacao","data_fim","Treatment","year.occupation","month.occupation","day.occupation","year.fim","month.fim","day.fim"
"940","Vila João Lopes","N","Vila João Lopes","233","233","506","2114","1","1995-06-01T00:00:00.000Z",NA,"2016-11-07T00:00:00.000Z","2428","722","IBGE - Censo Demográfico 2010","0","5.1","33","5","> 500 domicílios",1141.35009206,64068.3262747,64068.3276367188,1141.35009206464,NA,NA,0,NA,NA,NA,NA,NA,NA
"941","Vila José de Anchieta","N","Barão","175","175","261","2090","1","1988-09-08T00:00:00.000Z",NA,"2016-11-07T00:00:00.000Z","276","71","IPP com base em IBGE - Censo Demográfico 2010","0","4.1","16","4","< 100 domicílios",1878.23946923,45120.1283884,45120.1293945312,1878.23946922996,NA,NA,0,NA,NA,NA,NA,NA,NA
"942","Vila Jurari","N","Isolada","280","280","293","0","1","1981-10-15T00:00:00.000Z",NA,"2016-11-07T00:00:00.000Z","216","69","IBGE - Censo Demográfico 2010","0","5.4","26","5","< 100 domicílios",403.12236667,5763.65721691,5763.65771484375,403.122366667036,NA,NA,0,NA,NA,NA,NA,NA,NA
"943","Vila Jurema","N","Isolada","191","191","384","0","1","1985-04-15T00:00:00.000Z",NA,"2016-11-07T00:00:00.000Z","793","240","IBGE - Censo Demográfico 2010","0","5.1","33","5","entre 101 e 500 domicílios",892.8174609,27412.1928754,27412.1943359375,892.817460899798,NA,NA,0,NA,NA,NA,NA,NA,NA
"944","Vila Jurema 1","Batam","Isolada","422","422","692","0","1","2002-04-16T00:00:00.000Z",NA,"2016-11-07T00:00:00.000Z","359","104","IBGE - Censo Demográfico 2010","0","5.1","33","5","entre 101 e 500 domicílios",528.11489627,11789.684453,11789.68359375,528.114896264093,"2008-07-12",2018-05-01,1,2008,7,12,2018,5,1
"945","Vila Lélio Boaventura","N","Vila João Lopes","235","235","418","2114","1","1988-01-02T00:00:00.000Z",NA,"2016-11-07T00:00:00.000Z","482","150","IPP com base em IBGE - Censo Demográfico 2010","0","5.1","33","5","entre 101 e 500 domicílios",1314.53880267,22266.4303003,22266.4272460938,1314.53880266199,NA,NA,0,NA,NA,NA,NA,NA,NA
"946","Vila Mangueiral","N","Vila Mangueiral","380","380","386","2131","1","1985-04-02T00:00:00.000Z",NA,"2016-11-07T00:00:00.000Z","2226","687","IBGE - Censo Demográfico 2010","0","5.2","18","5","> 500 domicílios",1917.54397664,84944.3259487,84944.3251953125,1917.54397664872,NA,NA,0,NA,NA,NA,NA,NA,NA
"947","Vila Maria","N","Isolada","777","778","399","0","1","1983-09-01T00:00:00.000Z",NA,"2016-11-07T00:00:00.000Z","726","236","IBGE - Censo Demográfico 2010","0","3.4","12","3","entre 101 e 500 domicílios",731.43090265,10791.1418692,10791.1411132812,731.430902646007,NA,NA,0,NA,NA,NA,NA,NA,NA
"948","Vila Matinha","Fazendinha","Complexo do Alemão","728","729","545","2084","1","1993-04-28T00:00:00.000Z",NA,"2016-11-07T00:00:00.000Z","1221","359","IPP com base em IBGE - Censo Demográfico 2010","0","3.4","29","3","entre 101 e 500 domicílios",1478.05152046,71013.7397656,71013.7416992188,1478.05152046003,"2010-11-28",NA,1,2010,11,28,NA,NA,NA
"949","Vila Matinoré","Jacarezinho","Jacarezinho","765","766","489","2083","1","1991-10-19T00:00:00.000Z",NA,"2016-11-07T00:00:00.000Z","193","62","IBGE - Censo Demográfico 2010","0","3.2","28","3","< 100 domicílios",466.99678929,5204.03715476,5204.03662109375,466.996789282238,"2012-10-14",NA,1,2012,10,14,NA,NA,NA
